miRNA,Lung_F1,Lung_F2,Lung_F3,Lung_M1,Lung_M2,Lung_M3
mmu-miR-345-5p,30.6793,41.0335,24.962,11.5518,13.4186,13.0781
mmu-miR-346-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-346-5p,0.0,0.0,0.0,0.0,0.0,0.4545
mmu-miR-3470a,8.6863,18.8694,10.4492,6.4936,14.4796,13.5326
mmu-miR-3470b,46.7582,97.542,48.376,14.9012,28.2727,32.1146
mmu-miR-3471,1.3861,2.3961,0.0,1.2304,1.4355,1.7168
mmu-miR-3472,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3473a,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3473b/3473e,0.0,0.0,0.0,0.0,0.0,0.5554
mmu-miR-3473c,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3473d,2.7722,4.9919,0.0,2.9392,3.6823,2.1208
mmu-miR-3473f,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3473g,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3473h-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3474,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3475-3p,0.0,0.0,0.0,0.0,0.2496,0.0
mmu-miR-3475-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-34a-3p,1.0165,1.3977,0.0,0.1367,0.3121,0.3535
mmu-miR-34a-5p,144.6177,146.1632,121.9076,55.2985,61.2262,59.7856
mmu-miR-34b-3p,132.6048,131.7865,128.8737,239.3077,270.2442,237.6277
mmu-miR-34b-5p,210.2271,305.4053,130.4218,91.3211,72.0859,112.9565
mmu-miR-34c-3p,49.9925,50.5182,55.9227,58.7845,62.0376,75.7419
mmu-miR-34c-5p,6057.4961,5567.6815,4532.6402,3805.2047,3245.3646,4284.0145
mmu-miR-350-3p,10.9965,9.3848,7.9337,7.724,13.6682,10.1999
mmu-miR-350-5p,3.7887,6.19,5.4181,5.1949,6.1788,5.6049
mmu-miR-351-3p,1.2013,1.7971,1.935,3.1443,4.244,3.8881
mmu-miR-351-5p,2457.2077,3202.9119,4705.2458,3195.6912,3563.6661,3039.9784
mmu-miR-3535,22.0854,15.3751,15.0933,24.1974,22.8428,23.8335
mmu-miR-3544-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3544-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3547-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3547-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3552,0.0,0.0,0.0,0.2051,0.1248,0.2525
mmu-miR-3569-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3569-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3572-3p,1.2013,0.0,0.0,0.0,1.1234,0.0
mmu-miR-3572-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-361-3p,109.6877,81.5679,70.629,61.9972,66.6561,59.0787
mmu-miR-361-5p,134.6377,128.9911,86.1093,128.6424,145.857,124.1663
mmu-miR-3618-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3618-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-362-3p,9.7952,13.3783,6.5791,4.6481,4.244,5.6049
mmu-miR-362-5p,5.5444,5.3913,3.0961,5.0582,5.6171,6.0089
mmu-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-363-3p,3.0494,2.7955,0.0,7.0405,7.9887,7.1702
mmu-miR-363-5p,0.2772,0.0,0.0,0.2051,0.0,0.1515
mmu-miR-365-1-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-365-2-5p,0.0,0.6989,1.161,3.5544,6.054,4.7465
mmu-miR-365-3p,169.6602,164.9328,100.6221,93.0983,102.3558,86.6993
mmu-miR-367-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-367-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-369-3p,1.7557,1.6973,2.322,0.6152,0.3745,1.1614
mmu-miR-369-5p,0.0,0.0,0.387,0.2051,0.0,0.0
mmu-miR-370-3p,0.0,0.4992,0.0,0.3418,0.3745,0.0
mmu-miR-370-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-374b-5p,120.1297,118.508,57.4707,66.987,81.5101,66.0975
mmu-miR-374c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-374c-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-375-3p,598.4309,608.9137,493.4355,449.9751,344.577,475.4574
mmu-miR-375-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-376a-3p,0.1848,0.2995,0.0,0.5468,0.0,0.404
mmu-miR-376a-5p,0.0,0.0,0.0,0.0,0.0,0.1515
mmu-miR-376b-3p,0.8317,0.6989,0.0,0.6152,0.1872,0.404
mmu-miR-376b-5p,3.6039,4.4927,3.2896,5.2633,5.0554,3.8881
mmu-miR-376c-3p,1.2937,1.2979,1.161,0.6835,0.9986,0.5554
mmu-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-377-3p,0.6469,1.0982,0.0,1.0253,0.6865,0.7574
mmu-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.2525
mmu-miR-378a-3p/378b/378c,979.9815,1103.7122,1224.881,611.7693,526.5705,688.1408
mmu-miR-378a-5p,6.3761,13.1787,8.5142,6.6303,9.8611,11.0078
mmu-miR-378d,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-379-3p,1.0165,1.0982,1.3545,0.6152,0.4993,0.4545
mmu-miR-379-5p,3.8811,9.5845,11.2232,9.2278,8.3008,8.7861
mmu-miR-380-3p,0.2772,0.6989,0.0,0.0,0.3121,0.303
mmu-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-381-3p,5.8217,22.2639,16.0608,7.8607,6.9277,9.594
mmu-miR-381-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-382-3p,0.3696,0.7987,0.387,0.0,0.3121,0.1515
mmu-miR-382-5p,0.5544,0.4992,0.5805,0.7519,0.5617,1.1614
mmu-miR-383-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-383-5p,0.0,0.599,1.7415,0.4785,0.4993,1.1109
mmu-miR-384-3p,0.0,0.7987,0.0,0.0,0.0,0.0
mmu-miR-384-5p,0.0,0.0,0.0,0.2734,0.0,0.3535
mmu-miR-3960,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3961,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3962,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3963,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3964,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3965,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3966,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3967,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3968,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3969,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3970,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3971,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-409-3p,4.4356,6.4895,4.6441,1.7089,1.6227,2.2723
mmu-miR-409-5p,0.462,0.7987,0.0,0.4101,0.6241,0.6564
mmu-miR-410-3p,5.1748,14.8759,11.6102,5.4,5.1178,5.6554
mmu-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-411-3p,1.1089,1.8969,1.161,0.4101,0.3121,0.6564
mmu-miR-411-5p,18.4815,17.0723,14.5128,7.724,6.4284,8.6851
mmu-miR-412-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-421-3p,103.404,69.4874,73.7251,108.4096,123.9503,0.0
mmu-miR-421-5p,0.0,0.599,0.0,0.0,0.0,0.0
mmu-miR-423-3p,71.431,111.3197,207.4364,333.568,376.5944,321.8022
mmu-miR-423-5p,226.9528,138.8751,234.3335,700.9714,852.2991,676.729
mmu-miR-425-3p,32.8971,32.747,37.9268,25.4961,28.8968,26.9136
mmu-miR-425-5p,413.3387,324.2747,206.4689,411.7651,414.2288,413.046
mmu-miR-429-3p,686.5877,508.4764,419.9039,298.5707,281.1663,312.4607
mmu-miR-429-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-431-3p,0.0,0.8985,0.0,0.1367,0.1872,0.0
mmu-miR-431-5p,1.3861,1.2979,0.774,0.6835,0.8738,0.8584
mmu-miR-432,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-433-3p,0.0,1.1981,0.5805,0.7519,0.5617,1.3129
mmu-miR-433-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-434-3p,7.6698,18.0707,14.7063,13.0556,15.291,13.785
mmu-miR-434-5p,6.6533,15.9741,9.6752,13.6025,12.42,16.2593
mmu-miR-448-3p,0.0,0.0,8.3207,2.6658,0.0,0.0
mmu-miR-448-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-449a-3p,0.462,0.2995,0.0,0.4101,0.0,0.3535
mmu-miR-449a-5p,322.1325,302.2105,226.5933,211.2142,151.4741,216.319
mmu-miR-449b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-449c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-449c-5p,5.7293,16.673,11.6102,9.9797,6.1788,11.3613
mmu-miR-450a-1-3p,0.6469,1.0982,1.161,0.2734,0.6241,0.404
mmu-miR-450a-2-3p,0.2772,0.0,0.0,0.2051,0.3121,0.404
mmu-miR-450a-5p,58.6788,71.4842,36.3788,41.696,42.7523,44.2333
mmu-miR-450b-3p,1.6633,1.8969,2.7091,0.4785,0.6865,0.6564
mmu-miR-450b-5p,108.7636,128.6915,77.0146,58.9896,61.7255,64.1282
mmu-miR-451a,2880.0644,2598.3911,1720.445,1508.7118,1368.634,1461.3145
mmu-miR-451b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-452-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-452-5p,0.0,0.0,0.0,1.2987,0.0,0.0
mmu-miR-453,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-455-3p,16.0789,10.3832,15.0933,45.1821,36.7607,49.0808
mmu-miR-455-5p,17.1878,16.8727,7.5467,3.8962,4.1816,4.999
mmu-miR-463-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-463-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465a-3p/465b-3p/465c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465c-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465d-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465d-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466a-3p/466b-3p/466c-3p/466d-3p/466e-3p/466p-3p,1.2013,1.7971,0.0,1.3671,2.5589,1.6663
mmu-miR-466a-5p/466b-5p/466e-5p/466o-5p/466p-5p,0.0,0.0,0.0,0.2051,0.0,0.3535
mmu-miR-466c-5p,0.462,0.599,0.387,0.7519,0.8114,0.6564
mmu-miR-466d-5p/466n-5p,0.3696,0.2995,0.0,0.2051,0.4993,0.202
mmu-miR-466f-3p/466i-3p,0.0,0.0,0.0,0.0,0.3745,0.3535
mmu-miR-466f/466f-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466g,0.0,0.599,0.0,0.0,1.2482,1.2119
mmu-miR-466h-3p,0.0,0.0,0.0,0.0,0.3121,0.5049
mmu-miR-466h-5p,0.0,0.3994,0.5805,0.3418,0.4993,0.6059
mmu-miR-466i-5p,1.2937,0.0,0.774,1.2304,3.2454,3.0297
mmu-miR-466j/466m-5p/669m-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466k/466l-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466l-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466m-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466n-3p,0.0,0.3994,0.0,0.0,0.0,0.0
mmu-miR-466o-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466q,0.0,0.1997,0.0,0.0,0.1872,0.0
mmu-miR-467a-3p/467c-3p/467d-3p/467e-3p,1.7557,0.6989,0.0,0.0,0.6241,0.404
mmu-miR-467a-5p/467b-5p,0.9241,1.3977,1.161,2.324,2.3092,2.4742
mmu-miR-467b-3p,0.2772,0.1997,0.9675,0.2051,0.3121,0.7069
mmu-miR-467c-5p,1.8481,0.599,0.0,2.6658,2.9958,1.9188
mmu-miR-467d-5p,0.5544,0.3994,0.774,0.957,1.1234,0.6564
mmu-miR-467e-5p,1.8481,2.3961,1.7415,2.119,2.4341,2.1208
mmu-miR-467f,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-467g,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-467h,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-468-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-468-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-470-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-470-5p,0.0,1.3977,0.0,0.0,0.0,0.0
mmu-miR-471-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-471-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-483-3p,0.3696,0.0,0.5805,0.0,0.0,0.0
mmu-miR-483-5p,0.0,0.0,0.0,0.0,0.0,0.303
mmu-miR-484,438.566,342.046,225.4323,365.0793,382.7107,359.5217
mmu-miR-485-3p,0.6469,0.0,0.387,0.3418,0.3745,0.3535
mmu-miR-485-5p,0.462,0.0,0.0,0.6835,0.4369,0.303
mmu-miR-486a-3p/486b-3p,7.3926,3.8937,8.1272,4.8531,7.115,4.9485
mmu-miR-486a-5p/486b-5p,46749.8759,28892.1006,39141.6235,26443.6746,25464.2443,22865.8851
mmu-miR-487b-3p,0.0,0.3994,0.5805,0.6152,0.0,0.5049
mmu-miR-487b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-488-3p,0.6469,0.0,0.0,0.0,0.4993,0.3535
mmu-miR-488-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-489-3p,3.3267,1.7971,1.7415,0.957,1.9972,1.2624
mmu-miR-489-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-490-3p,83.3516,142.1697,46.054,64.868,42.8147,90.4864
mmu-miR-490-5p,1.1089,1.0982,0.9675,1.5721,2.3092,2.3732
mmu-miR-491-3p,0.0,0.3994,0.0,0.0,0.0,0.0
mmu-miR-491-5p,0.5544,0.7987,0.5805,0.6152,0.8114,1.0099
mmu-miR-493-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-493-5p,0.0,0.0,0.0,0.2734,0.0,0.0
mmu-miR-494-3p,1.9406,1.6973,0.0,0.0,0.4993,0.9594
mmu-miR-494-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-495-3p,0.462,1.4976,1.161,0.0,0.3121,0.2525
mmu-miR-495-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-496a-3p,1.5709,1.6973,0.774,0.0,0.2496,0.1515
mmu-miR-496a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-496b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-497a-3p,3.6963,5.0918,4.0636,2.5291,2.2468,3.1307
mmu-miR-497a-5p,210.8739,201.9728,103.9117,192.4852,204.5867,204.9072
mmu-miR-497b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-499-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-499-5p,0.5544,0.3994,0.387,0.4101,0.4369,0.7574
mmu-miR-500-3p,11.5509,13.2785,12.5778,4.443,5.7419,5.0495
mmu-miR-500-5p,0.1848,0.3994,0.0,0.0,0.3121,0.4545
mmu-miR-501-3p,29.5704,32.1479,18.9634,36.0226,37.0728,36.1037
mmu-miR-501-5p,0.462,0.2995,0.5805,0.4101,0.4993,0.8584
mmu-miR-503-3p,15.3396,14.8759,13.5453,16.5417,17.4754,18.1781
mmu-miR-503-5p,2.6798,2.3961,2.9026,1.5721,1.4355,1.4138
mmu-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-504-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5046,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-505-3p,1.5709,1.1981,0.0,0.6835,0.6241,0.9089
mmu-miR-505-5p,0.3696,0.4992,0.774,1.2304,1.3107,1.3129
mmu-miR-509-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-509-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5098,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5099,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5100,0.0,0.0,0.0,0.0,0.4993,0.8079
mmu-miR-5101,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5103,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5104,0.0,0.0,0.0,0.0,0.0,0.2525
mmu-miR-5104b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5106,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5107-3p,0.8317,0.7987,0.0,1.0253,0.6865,1.5653
mmu-miR-5107-5p,0.0,0.0,0.0,1.6405,1.6227,1.8683
mmu-miR-5108,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-511-3p,4.3432,4.7922,2.322,1.2987,2.4341,1.3634
mmu-miR-511-5p,1.2013,0.6989,0.0,0.7519,1.3107,1.0604
mmu-miR-5110,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5112,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5113,0.2772,0.0,0.774,0.3418,0.2496,0.2525
mmu-miR-5114,3.2343,3.694,2.5156,3.7595,4.1816,3.1307
mmu-miR-5116,0.3696,0.0,0.0,0.0,0.0,0.0
mmu-miR-5118,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5119,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5120,0.1848,0.599,0.0,0.2734,0.0,0.5554
mmu-miR-5121,0.5544,0.1997,0.774,0.0,0.2496,0.303
mmu-miR-5122,0.0,0.0,0.0,0.8886,0.6865,0.0
mmu-miR-5123,0.0,0.0,0.0,0.0,0.7489,0.303
mmu-miR-5124a,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5124b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5125,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5126,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5127,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5128,0.0,0.0,0.0,0.5468,0.0,0.0
mmu-miR-5129-3p,1.5709,1.4976,0.0,0.7519,0.6241,1.0099
mmu-miR-5129-5p,0.0,0.0,0.0,0.0,0.3121,0.0
mmu-miR-5130,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5131,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5132-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5132-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5133,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5134-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5134-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5135,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5136,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-532-3p,4.99,4.7922,2.1285,5.4,4.1192,4.999
mmu-miR-532-5p,138.334,200.9745,207.0494,71.7035,70.8377,80.5389
mmu-miR-539-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-539-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-540-3p,0.0,1.1981,0.0,0.8886,0.6241,0.6564
mmu-miR-540-5p,0.5544,2.1964,0.5805,0.7519,0.9986,1.2624
mmu-miR-541-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-541-5p,168.4589,213.5541,220.7882,103.7615,105.8508,109.4219
mmu-miR-542-3p,221.6856,245.8019,305.93,76.7617,82.2591,80.1855
mmu-miR-542-5p,4.0659,6.0901,2.1285,7.5873,8.8625,6.8673
mmu-miR-543-3p,0.2772,0.0,0.5805,0.1367,0.0,0.303
mmu-miR-543-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-544-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-544-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-546,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-547-3p,0.6469,0.0,0.0,0.0,0.0,0.4545
mmu-miR-547-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-551b-3p,0.0,0.6989,0.0,0.2734,0.1872,0.1515
mmu-miR-551b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5615-3p,1.7557,2.9951,1.935,0.8886,1.1858,1.2119
mmu-miR-5615-5p,0.5544,0.0,0.0,0.2734,0.0,0.0
mmu-miR-5616-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5616-5p,0.0,0.0,0.0,0.1367,0.0,0.0
mmu-miR-5617-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5617-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5618-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5618-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5619-3p,0.0,0.0,0.0,0.0,0.0,0.2525
mmu-miR-5619-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5620-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5620-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5621-3p,0.0,0.0,0.0,0.0,0.3121,0.0
mmu-miR-5621-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5622-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5622-5p,0.1848,0.0,0.0,0.0,0.0,0.0
mmu-miR-5623-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5623-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5624-3p,0.0,0.0,0.0,0.0,0.0,0.202
mmu-miR-5624-5p,0.0,0.0,1.161,0.0,0.0,0.0
mmu-miR-5625-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5625-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5626-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5626-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5627-3p,0.3696,0.4992,0.0,0.0,0.0,0.101
mmu-miR-5627-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-568,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5709-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5709-5p,1.1089,0.9984,1.3545,0.957,1.1858,0.8079
mmu-miR-5710,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-574-3p,48.3291,45.5263,23.414,32.81,49.8048,47.7679
mmu-miR-574-5p,12.5674,13.578,15.2868,13.3291,14.1675,15.1484
mmu-miR-582-3p,19.7752,39.2364,135.4529,26.7948,29.3337,28.8324
mmu-miR-582-5p,39.6428,42.6309,16.6414,15.3797,12.8569,13.987
mmu-miR-590-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-590-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-592-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-592-5p,0.3696,0.2995,0.0,0.4785,0.3121,0.7069
mmu-miR-598-3p,9.3332,4.1932,5.4181,2.0506,3.2454,2.6762
mmu-miR-598-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-599,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-615-3p,0.0,0.7987,0.0,0.2734,0.1872,0.0
mmu-miR-615-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6236,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6237,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6238,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6239,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6240,2.495,1.0982,2.1285,0.0,0.0,0.3535
mmu-miR-6241,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6244,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6335,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6336,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6337,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6338,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6339,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6340,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6341,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6342,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6343,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6344,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6345,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6346,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6347,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6348,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6349,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6350,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6351,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6352,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6353,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6354,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6355,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6356,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6357,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6358,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6359,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6360,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6361,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6362,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6363,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6364,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6365,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6366,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6367,0.0,0.0,0.0,0.0,0.0,0.0
